name,description,signature,url
"torch.addmv","Performs a matrix-vector product of the matrix mat and the vector vec. The vector input is added to the final result.","torch.addmv(input\, mat\, vec\, *\, beta=1\, alpha=1\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.addmv.html#torch.addmv"
"torch.addr","Performs the outer-product of vectors vec1 and vec2 and adds it to the matrix input.","torch.addr(input\, vec1\, vec2\, *\, beta=1\, alpha=1\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.addr.html#torch.addr"
"torch.all","Tests if all elements in input evaluate to True.","torch.all(input) → Tensor","https://pytorch.org/docs/stable/generated/torch.all.html#torch.all"
"torch.allclose","This function checks if all input and other satisfy the condition:","torch.allclose(input\, other\, rtol=1e-05\, atol=1e-08\, equal_nan=False) → bool","https://pytorch.org/docs/stable/generated/torch.allclose.html#torch.allclose"
"torch.amax","Returns the maximum value of each slice of the input tensor in the given dimension(s) dim.","torch.amax(input\, dim\, keepdim=False\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.amax.html#torch.amax"
"torch.amin","Returns the minimum value of each slice of the input tensor in the given dimension(s) dim.","torch.amin(input\, dim\, keepdim=False\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.amin.html#torch.amin"
"torch.angle","Computes the element-wise angle (in radians) of the given input tensor.","torch.angle(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.angle.html#torch.angle"
"torch.any"," Parameters input (Tensor) – the input tensor.  ","torch.any(input) → Tensor","https://pytorch.org/docs/stable/generated/torch.any.html#torch.any"
"torch.arange","Returns a 1-D tensor of size ⌈end−startstep⌉\left\lceil \frac{\text{end} - \text{start}}{\text{step}} \right\rceil⌈stepend−start​⌉   with values from the interval [start\, end) taken with common difference step beginning from start.","torch.arange(start=0\, end\, step=1\, *\, out=None\, dtype=None\, layout=torch.strided\, device=None\, requires_grad=False) → Tensor","https://pytorch.org/docs/stable/generated/torch.arange.html#torch.arange"
"torch.arccos","Alias for torch.acos().","torch.arccos(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.arccos.html#torch.arccos"
"torch.arccosh","Alias for torch.acosh().","torch.arccosh(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.arccosh.html#torch.arccosh"
"torch.arcsin","Alias for torch.asin().","torch.arcsin(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.arcsin.html#torch.arcsin"
"torch.arcsinh","Alias for torch.asinh().","torch.arcsinh(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.arcsinh.html#torch.arcsinh"
"torch.arctan","Alias for torch.atan().","torch.arctan(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.arctan.html#torch.arctan"
"torch.arctanh","Alias for torch.atanh().","torch.arctanh(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.arctanh.html#torch.arctanh"
"torch.are_deterministic_algorithms_enabled","Returns True if the global deterministic flag is turned on. Refer to torch.use_deterministic_algorithms() documentation for more details.","torch.are_deterministic_algorithms_enabled()","https://pytorch.org/docs/stable/generated/torch.are_deterministic_algorithms_enabled.html#torch.are_deterministic_algorithms_enabled"
"torch.argmax","Returns the indices of the maximum value of all elements in the input tensor.","torch.argmax(input) → LongTensor","https://pytorch.org/docs/stable/generated/torch.argmax.html#torch.argmax"
"torch.argmin","Returns the indices of the minimum value(s) of the flattened tensor or along a dimension","torch.argmin(input\, dim=None\, keepdim=False) → LongTensor","https://pytorch.org/docs/stable/generated/torch.argmin.html#torch.argmin"
"torch.argsort","Returns the indices that sort a tensor along a given dimension in ascending order by value.","torch.argsort(input\, dim=-1\, descending=False) → LongTensor","https://pytorch.org/docs/stable/generated/torch.argsort.html#torch.argsort"
"torch.as_strided","Create a view of an existing torch.Tensor input with specified size\, stride and storage_offset.","torch.as_strided(input\, size\, stride\, storage_offset=0) → Tensor","https://pytorch.org/docs/stable/generated/torch.as_strided.html#torch.as_strided"
"torch.as_tensor","Convert the data into a torch.Tensor. If the data is already a Tensor with the same dtype and device\, no copy will be performed\, otherwise a new Tensor will be returned with computational graph retained if data Tensor has requires_grad=True. Similarly\, if the data is an ndarray of the corresponding dtype and the device is the cpu\, no copy will be performed.","torch.as_tensor(data\, dtype=None\, device=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.as_tensor.html#torch.as_tensor"
"torch.asin","Returns a new tensor with the arcsine  of the elements of input.","torch.asin(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.asin.html#torch.asin"
"torch.asinh","Returns a new tensor with the inverse hyperbolic sine of the elements of input.","torch.asinh(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.asinh.html#torch.asinh"
"torch.atan","Returns a new tensor with the arctangent  of the elements of input.","torch.atan(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.atan.html#torch.atan"
"torch.atan2","Element-wise arctangent of inputi/otheri\text{input}_{i} / \text{other}_{i}inputi​/otheri​   with consideration of the quadrant. Returns a new tensor with the signed angles in radians between vector (otheri\,inputi)(\text{other}_{i}\, \text{input}_{i})(otheri​\,inputi​)   and vector (1\,0)(1\, 0)(1\,0)  . (Note that otheri\text{other}_{i}otheri​  \, the second parameter\, is the x-coordinate\, while inputi\text{input}_{i}inputi​  \, the first parameter\, is the y-coordinate.)","torch.atan2(input\, other\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.atan2.html#torch.atan2"
"torch.atanh","Returns a new tensor with the inverse hyperbolic tangent of the elements of input.","torch.atanh(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.atanh.html#torch.atanh"
"torch.atleast_1d","Returns a 1-dimensional view of each input tensor with zero dimensions. Input tensors with one or more dimensions are returned as-is.","torch.atleast_1d(*tensors)","https://pytorch.org/docs/stable/generated/torch.atleast_1d.html#torch.atleast_1d"
"torch.atleast_2d","Returns a 2-dimensional view of each input tensor with zero dimensions. Input tensors with two or more dimensions are returned as-is. :param input: :type input: Tensor or list of Tensors","torch.atleast_2d(*tensors)","https://pytorch.org/docs/stable/generated/torch.atleast_2d.html#torch.atleast_2d"
"torch.atleast_3d","Returns a 3-dimensional view of each input tensor with zero dimensions. Input tensors with three or more dimensions are returned as-is. :param input: :type input: Tensor or list of Tensors","torch.atleast_3d(*tensors)","https://pytorch.org/docs/stable/generated/torch.atleast_3d.html#torch.atleast_3d"
"torch.baddbmm","Performs a batch matrix-matrix product of matrices in batch1 and batch2. input is added to the final result.","torch.baddbmm(input\, batch1\, batch2\, *\, beta=1\, alpha=1\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.baddbmm.html#torch.baddbmm"
"torch.bartlett_window","Bartlett window function.","torch.bartlett_window(window_length\, periodic=True\, *\, dtype=None\, layout=torch.strided\, device=None\, requires_grad=False) → Tensor","https://pytorch.org/docs/stable/generated/torch.bartlett_window.html#torch.bartlett_window"
"torch.bernoulli","Draws binary random numbers (0 or 1) from a Bernoulli distribution.","torch.bernoulli(input\, *\, generator=None\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.bernoulli.html#torch.bernoulli"
"torch.bincount","Count the frequency of each value in an array of non-negative ints.","torch.bincount(input\, weights=None\, minlength=0) → Tensor","https://pytorch.org/docs/stable/generated/torch.bincount.html#torch.bincount"
"torch.bitwise_and","Computes the bitwise AND of input and other. The input tensor must be of integral or Boolean types. For bool tensors\, it computes the logical AND.","torch.bitwise_and(input\, other\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.bitwise_and.html#torch.bitwise_and"
"torch.bitwise_not","Computes the bitwise NOT of the given input tensor. The input tensor must be of integral or Boolean types. For bool tensors\, it computes the logical NOT.","torch.bitwise_not(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.bitwise_not.html#torch.bitwise_not"
"torch.bitwise_or","Computes the bitwise OR of input and other. The input tensor must be of integral or Boolean types. For bool tensors\, it computes the logical OR.","torch.bitwise_or(input\, other\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.bitwise_or.html#torch.bitwise_or"
"torch.bitwise_xor","Computes the bitwise XOR of input and other. The input tensor must be of integral or Boolean types. For bool tensors\, it computes the logical XOR.","torch.bitwise_xor(input\, other\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.bitwise_xor.html#torch.bitwise_xor"
"torch.blackman_window","Blackman window function.","torch.blackman_window(window_length\, periodic=True\, *\, dtype=None\, layout=torch.strided\, device=None\, requires_grad=False) → Tensor","https://pytorch.org/docs/stable/generated/torch.blackman_window.html#torch.blackman_window"
"torch.block_diag","Create a block diagonal matrix from provided tensors.","torch.block_diag(*tensors)","https://pytorch.org/docs/stable/generated/torch.block_diag.html#torch.block_diag"
"torch.bmm","Performs a batch matrix-matrix product of matrices stored in input and mat2.","torch.bmm(input\, mat2\, *\, deterministic=False\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.bmm.html#torch.bmm"
"torch.broadcast_shapes","Similar to broadcast_tensors() but for shapes.","torch.broadcast_shapes(*shapes) → Size","https://pytorch.org/docs/stable/generated/torch.broadcast_shapes.html#torch.broadcast_shapes"
"torch.broadcast_tensors","Broadcasts the given tensors according to Broadcasting semantics.","torch.broadcast_tensors(*tensors) → List of Tensors","https://pytorch.org/docs/stable/generated/torch.broadcast_tensors.html#torch.broadcast_tensors"
"torch.broadcast_to","Broadcasts input to the shape shape. Equivalent to calling input.expand(shape). See expand() for details.","torch.broadcast_to(input\, shape) → Tensor","https://pytorch.org/docs/stable/generated/torch.broadcast_to.html#torch.broadcast_to"
"torch.bucketize","Returns the indices of the buckets to which each value in the input belongs\, where the boundaries of the buckets are set by boundaries. Return a new tensor with the same size as input. If right is False (default)\, then the left boundary is closed. More formally\, the returned index satisfies the following rules:","torch.bucketize(input\, boundaries\, *\, out_int32=False\, right=False\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.bucketize.html#torch.bucketize"
"torch.can_cast","Determines if a type conversion is allowed under PyTorch casting rules described in the type promotion documentation.","torch.can_cast(from\, to) → bool","https://pytorch.org/docs/stable/generated/torch.can_cast.html#torch.can_cast"
"torch.cartesian_prod","Do cartesian product of the given sequence of tensors. The behavior is similar to python’s itertools.product.","torch.cartesian_prod(*tensors)","https://pytorch.org/docs/stable/generated/torch.cartesian_prod.html#torch.cartesian_prod"
"torch.cat","Concatenates the given sequence of seq tensors in the given dimension. All tensors must either have the same shape (except in the concatenating dimension) or be empty.","torch.cat(tensors\, dim=0\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.cat.html#torch.cat"
"torch.cdist","Computes batched the p-norm distance between each pair of the two collections of row vectors.","torch.cdist(x1\, x2\, p=2.0\, compute_mode='use_mm_for_euclid_dist_if_necessary')","https://pytorch.org/docs/stable/generated/torch.cdist.html#torch.cdist"
"torch.ceil","Returns a new tensor with the ceil of the elements of input\, the smallest integer greater than or equal to each element.","torch.ceil(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.ceil.html#torch.ceil"
"torch.chain_matmul","Returns the matrix product of the NNN   2-D tensors. This product is efficiently computed using the matrix chain order algorithm which selects the order in which incurs the lowest cost in terms of arithmetic operations ([CLRS]). Note that since this is a function to compute the product\, NNN   needs to be greater than or equal to 2; if equal to 2 then a trivial matrix-matrix product is returned. If NNN   is 1\, then this is a no-op - the original matrix is returned as is.","torch.chain_matmul(*matrices)","https://pytorch.org/docs/stable/generated/torch.chain_matmul.html#torch.chain_matmul"
"torch.cholesky","Computes the Cholesky decomposition of a symmetric positive-definite matrix AAA   or for batches of symmetric positive-definite matrices.","torch.cholesky(input\, upper=False\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.cholesky.html#torch.cholesky"
"torch.cholesky_inverse","Computes the inverse of a symmetric positive-definite matrix AAA   using its Cholesky factor uuu  : returns matrix inv. The inverse is computed using LAPACK routines dpotri and spotri (and the corresponding MAGMA routines).","torch.cholesky_inverse(input\, upper=False\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.cholesky_inverse.html#torch.cholesky_inverse"
"torch.cholesky_solve","Solves a linear system of equations with a positive semidefinite matrix to be inverted given its Cholesky factor matrix uuu  .","torch.cholesky_solve(input\, input2\, upper=False\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.cholesky_solve.html#torch.cholesky_solve"
"torch.chunk","Splits a tensor into a specific number of chunks. Each chunk is a view of the input tensor.","torch.chunk(input\, chunks\, dim=0) → List of Tensors","https://pytorch.org/docs/stable/generated/torch.chunk.html#torch.chunk"
"torch.clamp","Clamp all elements in input into the range [ min\, max ]. Let min_value and max_value be min and max\, respectively\, this returns:","torch.clamp(input\, min\, max\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.clamp.html#torch.clamp"
"torch.clip","Alias for torch.clamp().","torch.clip(input\, min\, max\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.clip.html#torch.clip"
"torch.clone","Returns a copy of input.","torch.clone(input\, *\, memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/generated/torch.clone.html#torch.clone"
"torch.column_stack","Creates a new tensor by horizontally stacking the tensors in tensors.","torch.column_stack(tensors\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.column_stack.html#torch.column_stack"
"torch.combinations","Compute combinations of length rrr   of the given tensor. The behavior is similar to python’s itertools.combinations when with_replacement is set to False\, and itertools.combinations_with_replacement when with_replacement is set to True.","torch.combinations(input\, r=2\, with_replacement=False) → seq","https://pytorch.org/docs/stable/generated/torch.combinations.html#torch.combinations"
"torch.compiled_with_cxx11_abi","Returns whether PyTorch was built with _GLIBCXX_USE_CXX11_ABI=1","torch.compiled_with_cxx11_abi()","https://pytorch.org/docs/stable/generated/torch.compiled_with_cxx11_abi.html#torch.compiled_with_cxx11_abi"
"torch.complex","Constructs a complex tensor with its real part equal to real and its imaginary part equal to imag.","torch.complex(real\, imag\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.complex.html#torch.complex"
"torch.conj","Computes the element-wise conjugate of the given input tensor. If :attr`input` has a non-complex dtype\, this function just returns input.","torch.conj(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.conj.html#torch.conj"
"torch.copysign","Create a new floating-point tensor with the magnitude of input and the sign of other\, elementwise.","torch.copysign(input\, other\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.copysign.html#torch.copysign"
"torch.cos","Returns a new tensor with the cosine  of the elements of input.","torch.cos(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.cos.html#torch.cos"
"torch.cosh","Returns a new tensor with the hyperbolic cosine  of the elements of input.","torch.cosh(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.cosh.html#torch.cosh"
"torch.count_nonzero","Counts the number of non-zero values in the tensor input along the given dim. If no dim is specified then all non-zeros in the tensor are counted.","torch.count_nonzero(input\, dim=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.count_nonzero.html#torch.count_nonzero"
"torch.cross","Returns the cross product of vectors in dimension dim of input and other.","torch.cross(input\, other\, dim=None\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.cross.html#torch.cross"
"torch.cummax","Returns a namedtuple (values\, indices) where values is the cumulative maximum of elements of input in the dimension dim. And indices is the index location of each maximum value found in the dimension dim.","torch.cummax(input\, dim\, *\, out=None) -> (Tensor\, LongTensor)","https://pytorch.org/docs/stable/generated/torch.cummax.html#torch.cummax"
"torch.cummin","Returns a namedtuple (values\, indices) where values is the cumulative minimum of elements of input in the dimension dim. And indices is the index location of each maximum value found in the dimension dim.","torch.cummin(input\, dim\, *\, out=None) -> (Tensor\, LongTensor)","https://pytorch.org/docs/stable/generated/torch.cummin.html#torch.cummin"
"torch.cumprod","Returns the cumulative product of elements of input in the dimension dim.","torch.cumprod(input\, dim\, *\, dtype=None\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.cumprod.html#torch.cumprod"
"torch.cumsum","Returns the cumulative sum of elements of input in the dimension dim.","torch.cumsum(input\, dim\, *\, dtype=None\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.cumsum.html#torch.cumsum"
"torch.deg2rad","Returns a new tensor with each of the elements of input converted from angles in degrees to radians.","torch.deg2rad(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.deg2rad.html#torch.deg2rad"
"torch.dequantize","Returns an fp32 Tensor by dequantizing a quantized Tensor","torch.dequantize(tensor) → Tensor","https://pytorch.org/docs/stable/generated/torch.dequantize.html#torch.dequantize"
"torch.det","Calculates determinant of a square matrix or batches of square matrices.","torch.det(input) → Tensor","https://pytorch.org/docs/stable/generated/torch.det.html#torch.det"
"torch.diag"," If input is a vector (1-D tensor)\, then returns a 2-D square tensor with the elements of input as the diagonal. If input is a matrix (2-D tensor)\, then returns a 1-D tensor with the diagonal elements of input. ","torch.diag(input\, diagonal=0\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.diag.html#torch.diag"
"torch.diag_embed","Creates a tensor whose diagonals of certain 2D planes (specified by dim1 and dim2) are filled by input. To facilitate creating batched diagonal matrices\, the 2D planes formed by the last two dimensions of the returned tensor are chosen by default.","torch.diag_embed(input\, offset=0\, dim1=-2\, dim2=-1) → Tensor","https://pytorch.org/docs/stable/generated/torch.diag_embed.html#torch.diag_embed"
"torch.diagflat"," If input is a vector (1-D tensor)\, then returns a 2-D square tensor with the elements of input as the diagonal. If input is a tensor with more than one dimension\, then returns a 2-D tensor with diagonal elements equal to a flattened input. ","torch.diagflat(input\, offset=0) → Tensor","https://pytorch.org/docs/stable/generated/torch.diagflat.html#torch.diagflat"
"torch.diagonal","Returns a partial view of input with the its diagonal elements with respect to dim1 and dim2 appended as a dimension at the end of the shape.","torch.diagonal(input\, offset=0\, dim1=0\, dim2=1) → Tensor","https://pytorch.org/docs/stable/generated/torch.diagonal.html#torch.diagonal"
"torch.diff","Computes the n-th forward difference along the given dimension.","torch.diff(input\, n=1\, dim=-1\, prepend=None\, append=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.diff.html#torch.diff"
"torch.digamma","Computes the logarithmic derivative of the gamma function on input.","torch.digamma(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.digamma.html#torch.digamma"
"torch.dist","Returns the p-norm of (input - other)","torch.dist(input\, other\, p=2) → Tensor","https://pytorch.org/docs/stable/generated/torch.dist.html#torch.dist"
"torch.div","Divides each element of the input input by the corresponding element of other.","torch.div(input\, other\, *\, rounding_mode=None\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.div.html#torch.div"
"torch.divide","Alias for torch.div().","torch.divide(input\, other\, *\, rounding_mode=None\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.divide.html#torch.divide"
"torch.dot","Computes the dot product of two 1D tensors.","torch.dot(input\, other\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.dot.html#torch.dot"
"torch.dstack","Stack tensors in sequence depthwise (along third axis).","torch.dstack(tensors\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.dstack.html#torch.dstack"
"torch.eig","Computes the eigenvalues and eigenvectors of a real square matrix.","torch.eig(input\, eigenvectors=False\, *\, out=None) -> (Tensor\, Tensor)","https://pytorch.org/docs/stable/generated/torch.eig.html#torch.eig"
"torch.einsum","Sums the product of the elements of the input operands along dimensions specified using a notation based on the Einstein summation convention.","torch.einsum(equation\, *operands) → Tensor","https://pytorch.org/docs/stable/generated/torch.einsum.html#torch.einsum"
"torch.empty","Returns a tensor filled with uninitialized data. The shape of the tensor is defined by the variable argument size.","torch.empty(*size\, *\, out=None\, dtype=None\, layout=torch.strided\, device=None\, requires_grad=False\, pin_memory=False) → Tensor","https://pytorch.org/docs/stable/generated/torch.empty.html#torch.empty"
"torch.empty_like","Returns an uninitialized tensor with the same size as input. torch.empty_like(input) is equivalent to torch.empty(input.size()\, dtype=input.dtype\, layout=input.layout\, device=input.device).","torch.empty_like(input\, *\, dtype=None\, layout=None\, device=None\, requires_grad=False\, memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/generated/torch.empty_like.html#torch.empty_like"
"torch.empty_strided","Returns a tensor filled with uninitialized data. The shape and strides of the tensor is defined by the variable argument size and stride respectively. torch.empty_strided(size\, stride) is equivalent to torch.empty(size).as_strided(size\, stride).","torch.empty_strided(size\, stride\, *\, dtype=None\, layout=None\, device=None\, requires_grad=False\, pin_memory=False) → Tensor","https://pytorch.org/docs/stable/generated/torch.empty_strided.html#torch.empty_strided"
"torch.eq","Computes element-wise equality","torch.eq(input\, other\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.eq.html#torch.eq"
"torch.equal","True if two tensors have the same size and elements\, False otherwise.","torch.equal(input\, other) → bool","https://pytorch.org/docs/stable/generated/torch.equal.html#torch.equal"
"torch.erf","Computes the error function of each element. The error function is defined as follows:","torch.erf(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.erf.html#torch.erf"
"torch.erfc","Computes the complementary error function of each element of input. The complementary error function is defined as follows:","torch.erfc(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.erfc.html#torch.erfc"
"torch.erfinv","Computes the inverse error function of each element of input. The inverse error function is defined in the range (−1\,1)(-1\, 1)(−1\,1)   as:","torch.erfinv(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.erfinv.html#torch.erfinv"
"torch.exp","Returns a new tensor with the exponential of the elements of the input tensor input.","torch.exp(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.exp.html#torch.exp"
"torch.exp2","Computes the base two exponential function of input.","torch.exp2(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.exp2.html#torch.exp2"
"torch.expm1","Returns a new tensor with the exponential of the elements minus 1 of input.","torch.expm1(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.expm1.html#torch.expm1"
"torch.eye","Returns a 2-D tensor with ones on the diagonal and zeros elsewhere.","torch.eye(n\, m=None\, *\, out=None\, dtype=None\, layout=torch.strided\, device=None\, requires_grad=False) → Tensor","https://pytorch.org/docs/stable/generated/torch.eye.html#torch.eye"
"torch.fake_quantize_per_channel_affine","Returns a new tensor with the data in input fake quantized per channel using scale\, zero_point\, quant_min and quant_max\, across the channel specified by axis.","torch.fake_quantize_per_channel_affine(input\, scale\, zero_point\, quant_min\, quant_max) → Tensor","https://pytorch.org/docs/stable/generated/torch.fake_quantize_per_channel_affine.html#torch.fake_quantize_per_channel_affine"
"torch.fake_quantize_per_tensor_affine","Returns a new tensor with the data in input fake quantized using scale\, zero_point\, quant_min and quant_max.","torch.fake_quantize_per_tensor_affine(input\, scale\, zero_point\, quant_min\, quant_max) → Tensor","https://pytorch.org/docs/stable/generated/torch.fake_quantize_per_tensor_affine.html#torch.fake_quantize_per_tensor_affine"
"torch.fix","Alias for torch.trunc()","torch.fix(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.fix.html#torch.fix"
"torch.flatten","Flattens input by reshaping it into a one-dimensional tensor. If start_dim or end_dim are passed\, only dimensions starting with start_dim and ending with end_dim are flattened. The order of elements in input is unchanged.","torch.flatten(input\, start_dim=0\, end_dim=-1) → Tensor","https://pytorch.org/docs/stable/generated/torch.flatten.html#torch.flatten"
"torch.flip","Reverse the order of a n-D tensor along given axis in dims.","torch.flip(input\, dims) → Tensor","https://pytorch.org/docs/stable/generated/torch.flip.html#torch.flip"
"torch.fliplr","Flip tensor in the left/right direction\, returning a new tensor.","torch.fliplr(input) → Tensor","https://pytorch.org/docs/stable/generated/torch.fliplr.html#torch.fliplr"
"torch.flipud","Flip tensor in the up/down direction\, returning a new tensor.","torch.flipud(input) → Tensor","https://pytorch.org/docs/stable/generated/torch.flipud.html#torch.flipud"
"torch.float_power","Raises input to the power of exponent\, elementwise\, in double precision. If neither input is complex returns a torch.float64 tensor\, and if one or more inputs is complex returns a torch.complex128 tensor.","torch.float_power(input\, exponent\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.float_power.html#torch.float_power"
"torch.floor","Returns a new tensor with the floor of the elements of input\, the largest integer less than or equal to each element.","torch.floor(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.floor.html#torch.floor"
"torch.floor_divide"," Warning This function’s name is a misnomer. It actually rounds the quotient towards zero instead of taking its floor. This behavior will be deprecated in a future PyTorch release. ","torch.floor_divide(input\, other\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.floor_divide.html#torch.floor_divide"
"torch.fmax","Computes the element-wise maximum of input and other.","torch.fmax(input\, other\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.fmax.html#torch.fmax"
"torch.fmin","Computes the element-wise minimum of input and other.","torch.fmin(input\, other\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.fmin.html#torch.fmin"
"torch.fmod","Computes the element-wise remainder of division.","torch.fmod(input\, other\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.fmod.html#torch.fmod"
"torch.frac","Computes the fractional portion of each element in input.","torch.frac(input\, *\, out=None) → Tensor","https://pytorch.org/docs/stable/generated/torch.frac.html#torch.frac"
"torch.from_numpy","Creates a Tensor from a numpy.ndarray.","torch.from_numpy(ndarray) → Tensor","https://pytorch.org/docs/stable/generated/torch.from_numpy.html#torch.from_numpy"
