name,description,signature,url
"ndarray.exp","Convenience fluent method for exp().","ndarray.exp(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.exp"
"ndarray.expand_dims","Adds an additional dimension to the current array without altering any data.","ndarray.expand_dims(axis\, inplace=False)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.expand_dims"
"ndarray.expm1","Convenience fluent method for expm1().","ndarray.expm1(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.expm1"
"ndarray.fix","Convenience fluent method for fix().","ndarray.fix(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.fix"
"ndarray.flatten","Flatten this array without altering any data.","ndarray.flatten(inplace=False)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.flatten"
"ndarray.flip","Convenience fluent method for flip().","ndarray.flip(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.flip"
"ndarray.floor","Convenience fluent method for floor().","ndarray.floor(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.floor"
"ndarray.grad","Returns gradient buffer attached to this NDArray.","ndarray.grad","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.grad"
"ndarray.log","Convenience fluent method for log().","ndarray.log(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.log"
"ndarray.log10","Convenience fluent method for log10().","ndarray.log10(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.log10"
"ndarray.log1p","Convenience fluent method for log1p().","ndarray.log1p(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.log1p"
"ndarray.log2","Convenience fluent method for log2().","ndarray.log2(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.log2"
"ndarray.log_softmax","Convenience fluent method for log_softmax().","ndarray.log_softmax(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.log_softmax"
"ndarray.max","Convenience fluent method for max().","ndarray.max(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.max"
"ndarray.mean","Convenience fluent method for mean().","ndarray.mean(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.mean"
"ndarray.min","Convenience fluent method for min().","ndarray.min(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.min"
"ndarray.nanprod","Convenience fluent method for nanprod().","ndarray.nanprod(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.nanprod"
"ndarray.nansum","Convenience fluent method for nansum().","ndarray.nansum(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.nansum"
"ndarray.ndim","Returns the number of dimensions of this array","ndarray.ndim","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.ndim"
"ndarray.norm","Convenience fluent method for norm().","ndarray.norm(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.norm"
"ndarray.one_hot","Convenience fluent method for one_hot().","ndarray.one_hot(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.one_hot"
"ndarray.ones_like","Convenience fluent method for ones_like().","ndarray.ones_like(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.ones_like"
"ndarray.pad","Convenience fluent method for pad().","ndarray.pad(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.pad"
"ndarray.pick","Convenience fluent method for pick().","ndarray.pick(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.pick"
"ndarray.prod","Convenience fluent method for prod().","ndarray.prod(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.prod"
"ndarray.radians","Convenience fluent method for radians().","ndarray.radians(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.radians"
"ndarray.rcbrt","Convenience fluent method for rcbrt().","ndarray.rcbrt(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.rcbrt"
"ndarray.reciprocal","Convenience fluent method for reciprocal().","ndarray.reciprocal(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.reciprocal"
"ndarray.relu","Convenience fluent method for relu().","ndarray.relu(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.relu"
"ndarray.repeat","Convenience fluent method for repeat().","ndarray.repeat(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.repeat"
"ndarray.reshape","Returns a view of this array with a new shape without altering any data.","ndarray.reshape(*shape\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.reshape"
"ndarray.reshape_like","Convenience fluent method for reshape_like().","ndarray.reshape_like(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.reshape_like"
"ndarray.rint","Convenience fluent method for rint().","ndarray.rint(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.rint"
"ndarray.round","Convenience fluent method for round().","ndarray.round(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.round"
"ndarray.rsqrt","Convenience fluent method for rsqrt().","ndarray.rsqrt(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.rsqrt"
"ndarray.shape","Tuple of array dimensions.","ndarray.shape","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.shape"
"ndarray.shape_array","Convenience fluent method for shape_array().","ndarray.shape_array(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.shape_array"
"ndarray.sigmoid","Convenience fluent method for sigmoid().","ndarray.sigmoid(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.sigmoid"
"ndarray.sign","Convenience fluent method for sign().","ndarray.sign(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.sign"
"ndarray.sin","Convenience fluent method for sin().","ndarray.sin(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.sin"
"ndarray.sinh","Convenience fluent method for sinh().","ndarray.sinh(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.sinh"
"ndarray.size","Number of elements in the array.","ndarray.size","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.size"
"ndarray.size_array","Convenience fluent method for size_array().","ndarray.size_array(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.size_array"
"ndarray.slice","Convenience fluent method for slice().","ndarray.slice(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.slice"
"ndarray.slice_assign","Assign the rhs to a cropped subset of this NDarray in place. Returns the view of this NDArray.","ndarray.slice_assign(rhs\, begin\, end\, step)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.slice_assign"
"ndarray.slice_assign_scalar","Assign the scalar to a cropped subset of this NDArray. Value will broadcast to the shape of the cropped shape and will be cast to the same dtype of the NDArray.","ndarray.slice_assign_scalar(value\, begin\, end\, step)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.slice_assign_scalar"
"ndarray.slice_axis","Convenience fluent method for slice_axis().","ndarray.slice_axis(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.slice_axis"
"ndarray.slice_like","Convenience fluent method for slice_like().","ndarray.slice_like(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.slice_like"
"ndarray.softmax","Convenience fluent method for softmax().","ndarray.softmax(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.softmax"
"ndarray.softmin","Convenience fluent method for softmin().","ndarray.softmin(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.softmin"
"ndarray.sort","Convenience fluent method for sort().","ndarray.sort(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.sort"
"ndarray.space_to_depth","Convenience fluent method for space_to_depth().","ndarray.space_to_depth(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.space_to_depth"
"ndarray.split","Convenience fluent method for split().","ndarray.split(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.split"
"ndarray.split_v2","Convenience fluent method for split_v2().","ndarray.split_v2(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.split_v2"
"ndarray.sqrt","Convenience fluent method for sqrt().","ndarray.sqrt(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.sqrt"
"ndarray.square","Convenience fluent method for square().","ndarray.square(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.square"
"ndarray.squeeze","Remove dimensions with size 1 from this array without altering any data.","ndarray.squeeze(axis=None\, inplace=False)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.squeeze"
"ndarray.stype","Storage-type of the array.","ndarray.stype","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.stype"
"ndarray.sum","Convenience fluent method for sum().","ndarray.sum(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.sum"
"ndarray.swapaxes","Convenience fluent method for swapaxes().","ndarray.swapaxes(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.swapaxes"
"ndarray.take","Convenience fluent method for take().","ndarray.take(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.take"
"ndarray.tan","Convenience fluent method for tan().","ndarray.tan(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.tan"
"ndarray.tanh","Convenience fluent method for tanh().","ndarray.tanh(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.tanh"
"ndarray.tile","Convenience fluent method for tile().","ndarray.tile(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.tile"
"ndarray.to_dlpack_for_read","Returns a reference view of NDArray that represents as DLManagedTensor until all previous write operations on the current array are finished.","ndarray.to_dlpack_for_read()","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.to_dlpack_for_read"
"ndarray.to_dlpack_for_write","Returns a reference view of NDArray that represents as DLManagedTensor until all previous read/write operations on the current array are finished.","ndarray.to_dlpack_for_write()","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.to_dlpack_for_write"
"ndarray.topk","Convenience fluent method for topk().","ndarray.topk(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.topk"
"ndarray.tostype","Return a copy of the array with chosen storage type.","ndarray.tostype(stype)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.tostype"
"ndarray.transpose","Convenience fluent method for transpose().","ndarray.transpose(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.transpose"
"ndarray.trunc","Convenience fluent method for trunc().","ndarray.trunc(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.trunc"
"ndarray.wait_to_read","Waits until all previous write operations on the current array are finished.","ndarray.wait_to_read()","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.wait_to_read"
"ndarray.zeros_like","Convenience fluent method for zeros_like().","ndarray.zeros_like(*args\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.NDArray.zeros_like"
