name,description,signature,url
"tensor.addcdiv","See torch.addcdiv()","tensor.addcdiv(tensor1\, tensor2\, *\, value=1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.addcdiv"
"tensor.addcdiv_","In-place version of addcdiv()","tensor.addcdiv_(tensor1\, tensor2\, *\, value=1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.addcdiv_"
"tensor.addcmul","See torch.addcmul()","tensor.addcmul(tensor1\, tensor2\, *\, value=1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.addcmul"
"tensor.addcmul_","In-place version of addcmul()","tensor.addcmul_(tensor1\, tensor2\, *\, value=1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.addcmul_"
"tensor.addmm","See torch.addmm()","tensor.addmm(mat1\, mat2\, *\, beta=1\, alpha=1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.addmm"
"tensor.addmm_","In-place version of addmm()","tensor.addmm_(mat1\, mat2\, *\, beta=1\, alpha=1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.addmm_"
"tensor.addmv","See torch.addmv()","tensor.addmv(mat\, vec\, *\, beta=1\, alpha=1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.addmv"
"tensor.addmv_","In-place version of addmv()","tensor.addmv_(mat\, vec\, *\, beta=1\, alpha=1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.addmv_"
"tensor.addr","See torch.addr()","tensor.addr(vec1\, vec2\, *\, beta=1\, alpha=1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.addr"
"tensor.addr_","In-place version of addr()","tensor.addr_(vec1\, vec2\, *\, beta=1\, alpha=1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.addr_"
"tensor.all","See torch.all()","tensor.all(dim=None\, keepdim=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.all"
"tensor.allclose","See torch.allclose()","tensor.allclose(other\, rtol=1e-05\, atol=1e-08\, equal_nan=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.allclose"
"tensor.amax","See torch.amax()","tensor.amax(dim=None\, keepdim=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.amax"
"tensor.amin","See torch.amin()","tensor.amin(dim=None\, keepdim=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.amin"
"tensor.angle","See torch.angle()","tensor.angle() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.angle"
"tensor.any","See torch.any()","tensor.any(dim=None\, keepdim=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.any"
"tensor.apply_","Applies the function callable to each element in the tensor\, replacing
each element with the value returned by callable.","tensor.apply_(callable) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.apply_"
"tensor.arccos","See torch.arccos()","tensor.arccos() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.arccos"
"tensor.arccos_","In-place version of arccos()","tensor.arccos_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.arccos_"
"tensor.arccosh","acosh() -> Tensor","tensor.arccosh()","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.arccosh"
"tensor.arccosh_","acosh_() -> Tensor","tensor.arccosh_()","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.arccosh_"
"tensor.arcsin","See torch.arcsin()","tensor.arcsin() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.arcsin"
"tensor.arcsin_","In-place version of arcsin()","tensor.arcsin_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.arcsin_"
"tensor.arcsinh","See torch.arcsinh()","tensor.arcsinh() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.arcsinh"
"tensor.arcsinh_","In-place version of arcsinh()","tensor.arcsinh_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.arcsinh_"
"tensor.arctan","See torch.arctan()","tensor.arctan() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.arctan"
"tensor.arctan_","In-place version of arctan()","tensor.arctan_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.arctan_"
"tensor.arctanh","See torch.arctanh()","tensor.arctanh() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.arctanh"
"tensor.arctanh_","In-place version of arctanh()","tensor.arctanh_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.arctanh_"
"tensor.argmax","See torch.argmax()","tensor.argmax(dim=None\, keepdim=False) → LongTensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.argmax"
"tensor.argmin","See torch.argmin()","tensor.argmin(dim=None\, keepdim=False) → LongTensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.argmin"
"tensor.argsort","See torch.argsort()","tensor.argsort(dim=-1\, descending=False) → LongTensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.argsort"
"tensor.as_strided","See torch.as_strided()","tensor.as_strided(size\, stride\, storage_offset=0) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.as_strided"
"tensor.as_subclass","Makes a cls instance with the same data pointer as self. Changes
in the output mirror changes in self\, and the output stays attached
to the autograd graph. cls must be a subclass of Tensor.","tensor.as_subclass(cls) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.as_subclass"
"tensor.asin","See torch.asin()","tensor.asin() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.asin"
"tensor.asin_","In-place version of asin()","tensor.asin_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.asin_"
"tensor.asinh","See torch.asinh()","tensor.asinh() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.asinh"
"tensor.asinh_","In-place version of asinh()","tensor.asinh_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.asinh_"
"tensor.atan","See torch.atan()","tensor.atan() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.atan"
"tensor.atan2","See torch.atan2()","tensor.atan2(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.atan2"
"tensor.atan2_","In-place version of atan2()","tensor.atan2_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.atan2_"
"tensor.atan_","In-place version of atan()","tensor.atan_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.atan_"
"tensor.atanh","See torch.atanh()","tensor.atanh() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.atanh"
"tensor.atanh_","In-place version of atanh()","tensor.atanh_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.atanh_"
"tensor.baddbmm","See torch.baddbmm()","tensor.baddbmm(batch1\, batch2\, *\, beta=1\, alpha=1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.baddbmm"
"tensor.baddbmm_","In-place version of baddbmm()","tensor.baddbmm_(batch1\, batch2\, *\, beta=1\, alpha=1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.baddbmm_"
"tensor.bernoulli","Returns a result tensor where each result[i]\texttt{result[i]}result[i]

 is independently
sampled from Bernoulli(self[i])\text{Bernoulli}(\texttt{self[i]})Bernoulli(self[i])

. self must have
floating point dtype\, and the result will have the same dtype.","tensor.bernoulli(*\, generator=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bernoulli"
"tensor.bernoulli_","

bernoulli_(p=0.5\, *\, generator=None) → Tensor
Fills each location of self with an independent sample from
Bernoulli(p)\text{Bernoulli}(\texttt{p})Bernoulli(p)

. self can have integral
dtype.
","tensor.bernoulli_()","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bernoulli_"
"tensor.bfloat16","self.bfloat16() is equivalent to self.to(torch.bfloat16). See to().","tensor.bfloat16(memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bfloat16"
"tensor.bincount","See torch.bincount()","tensor.bincount(weights=None\, minlength=0) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bincount"
"tensor.bitwise_and","See torch.bitwise_and()","tensor.bitwise_and() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bitwise_and"
"tensor.bitwise_and_","In-place version of bitwise_and()","tensor.bitwise_and_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bitwise_and_"
"tensor.bitwise_not","See torch.bitwise_not()","tensor.bitwise_not() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bitwise_not"
"tensor.bitwise_not_","In-place version of bitwise_not()","tensor.bitwise_not_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bitwise_not_"
"tensor.bitwise_or","See torch.bitwise_or()","tensor.bitwise_or() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bitwise_or"
"tensor.bitwise_or_","In-place version of bitwise_or()","tensor.bitwise_or_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bitwise_or_"
"tensor.bitwise_xor","See torch.bitwise_xor()","tensor.bitwise_xor() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bitwise_xor"
"tensor.bitwise_xor_","In-place version of bitwise_xor()","tensor.bitwise_xor_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bitwise_xor_"
"tensor.bmm","See torch.bmm()","tensor.bmm(batch2) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bmm"
"tensor.bool","self.bool() is equivalent to self.to(torch.bool). See to().","tensor.bool(memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.bool"
"tensor.broadcast_to","See torch.broadcast_to().","tensor.broadcast_to(shape) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.broadcast_to"
"tensor.byte","self.byte() is equivalent to self.to(torch.uint8). See to().","tensor.byte(memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.byte"
"tensor.cauchy_","Fills the tensor with numbers drawn from the Cauchy distribution:","tensor.cauchy_(median=0\, sigma=1\, *\, generator=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cauchy_"
"tensor.ceil","See torch.ceil()","tensor.ceil() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ceil"
"tensor.ceil_","In-place version of ceil()","tensor.ceil_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ceil_"
"tensor.char","self.char() is equivalent to self.to(torch.int8). See to().","tensor.char(memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.char"
"tensor.cholesky","See torch.cholesky()","tensor.cholesky(upper=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cholesky"
"tensor.cholesky_inverse","See torch.cholesky_inverse()","tensor.cholesky_inverse(upper=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cholesky_inverse"
"tensor.cholesky_solve","See torch.cholesky_solve()","tensor.cholesky_solve(input2\, upper=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cholesky_solve"
"tensor.chunk","See torch.chunk()","tensor.chunk(chunks\, dim=0) → List of Tensors","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.chunk"
"tensor.clamp","See torch.clamp()","tensor.clamp(min\, max) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.clamp"
"tensor.clamp_","In-place version of clamp()","tensor.clamp_(min\, max) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.clamp_"
"tensor.clip","Alias for clamp().","tensor.clip(min\, max) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.clip"
"tensor.clip_","Alias for clamp_().","tensor.clip_(min\, max) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.clip_"
"tensor.clone","See torch.clone()","tensor.clone(*\, memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.clone"
"tensor.conj","See torch.conj()","tensor.conj() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.conj"
"tensor.contiguous","Returns a contiguous in memory tensor containing the same data as self tensor. If
self tensor is already in the specified memory format\, this function returns the
self tensor.","tensor.contiguous(memory_format=torch.contiguous_format) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.contiguous"
"tensor.copy_","Copies the elements from src into self tensor and returns
self.","tensor.copy_(src\, non_blocking=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.copy_"
"tensor.copysign","See torch.copysign()","tensor.copysign(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.copysign"
"tensor.copysign_","In-place version of copysign()","tensor.copysign_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.copysign_"
"tensor.cos","See torch.cos()","tensor.cos() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cos"
"tensor.cos_","In-place version of cos()","tensor.cos_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cos_"
"tensor.cosh","See torch.cosh()","tensor.cosh() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cosh"
"tensor.cosh_","In-place version of cosh()","tensor.cosh_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cosh_"
"tensor.count_nonzero","See torch.count_nonzero()","tensor.count_nonzero(dim=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.count_nonzero"
"tensor.cpu","Returns a copy of this object in CPU memory.","tensor.cpu(memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cpu"
"tensor.cross","See torch.cross()","tensor.cross(other\, dim=-1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cross"
"tensor.cuda","Returns a copy of this object in CUDA memory.","tensor.cuda(device=None\, non_blocking=False\, memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cuda"
"tensor.cummax","See torch.cummax()","tensor.cummax(dim) -> (Tensor\, Tensor)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cummax"
"tensor.cummin","See torch.cummin()","tensor.cummin(dim) -> (Tensor\, Tensor)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cummin"
"tensor.cumprod","See torch.cumprod()","tensor.cumprod(dim\, dtype=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cumprod"
"tensor.cumprod_","In-place version of cumprod()","tensor.cumprod_(dim\, dtype=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cumprod_"
"tensor.cumsum","See torch.cumsum()","tensor.cumsum(dim\, dtype=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cumsum"
"tensor.cumsum_","In-place version of cumsum()","tensor.cumsum_(dim\, dtype=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.cumsum_"
"tensor.data_ptr","Returns the address of the first element of self tensor.","tensor.data_ptr() → int","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.data_ptr"
"tensor.deg2rad","See torch.deg2rad()","tensor.deg2rad() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.deg2rad"
"tensor.dequantize","Given a quantized Tensor\, dequantize it and return the dequantized float Tensor.","tensor.dequantize() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.dequantize"
"tensor.det","See torch.det()","tensor.det() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.det"
"tensor.device","Is the torch.device where this Tensor is.","tensor.device","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.device"
"tensor.diag","See torch.diag()","tensor.diag(diagonal=0) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.diag"
"tensor.diag_embed","See torch.diag_embed()","tensor.diag_embed(offset=0\, dim1=-2\, dim2=-1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.diag_embed"
"tensor.diagflat","See torch.diagflat()","tensor.diagflat(offset=0) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.diagflat"
"tensor.diagonal","See torch.diagonal()","tensor.diagonal(offset=0\, dim1=0\, dim2=1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.diagonal"
"tensor.diff","See torch.diff()","tensor.diff(n=1\, dim=-1\, prepend=None\, append=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.diff"
"tensor.digamma","See torch.digamma()","tensor.digamma() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.digamma"
"tensor.digamma_","In-place version of digamma()","tensor.digamma_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.digamma_"
"tensor.dim","Returns the number of dimensions of self tensor.","tensor.dim() → int","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.dim"
"tensor.dist","See torch.dist()","tensor.dist(other\, p=2) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.dist"
"tensor.div","See torch.div()","tensor.div(value\, *\, rounding_mode=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.div"
"tensor.div_","In-place version of div()","tensor.div_(value\, *\, rounding_mode=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.div_"
"tensor.divide","See torch.divide()","tensor.divide(value\, *\, rounding_mode=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.divide"
"tensor.divide_","In-place version of divide()","tensor.divide_(value\, *\, rounding_mode=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.divide_"
"tensor.dot","See torch.dot()","tensor.dot(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.dot"
"tensor.double","self.double() is equivalent to self.to(torch.float64). See to().","tensor.double(memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.double"
"tensor.eig","See torch.eig()","tensor.eig(eigenvectors=False) -> (Tensor\, Tensor)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.eig"
"tensor.element_size","Returns the size in bytes of an individual element.","tensor.element_size() → int","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.element_size"
"tensor.eq","See torch.eq()","tensor.eq(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.eq"
"tensor.eq_","In-place version of eq()","tensor.eq_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.eq_"
"tensor.equal","See torch.equal()","tensor.equal(other) → bool","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.equal"
"tensor.erf","See torch.erf()","tensor.erf() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.erf"
"tensor.erf_","In-place version of erf()","tensor.erf_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.erf_"
"tensor.erfc","See torch.erfc()","tensor.erfc() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.erfc"
"tensor.erfc_","In-place version of erfc()","tensor.erfc_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.erfc_"
"tensor.erfinv","See torch.erfinv()","tensor.erfinv() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.erfinv"
"tensor.erfinv_","In-place version of erfinv()","tensor.erfinv_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.erfinv_"
"tensor.exp","See torch.exp()","tensor.exp() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.exp"
"tensor.exp_","In-place version of exp()","tensor.exp_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.exp_"
"tensor.expand","Returns a new view of the self tensor with singleton dimensions expanded
to a larger size.","tensor.expand(*sizes) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.expand"
"tensor.expand_as","Expand this tensor to the same size as other.
self.expand_as(other) is equivalent to self.expand(other.size()).","tensor.expand_as(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.expand_as"
"tensor.expm1","See torch.expm1()","tensor.expm1() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.expm1"
"tensor.expm1_","In-place version of expm1()","tensor.expm1_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.expm1_"
"tensor.exponential_","Fills self tensor with elements drawn from the exponential distribution:","tensor.exponential_(lambd=1\, *\, generator=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.exponential_"
"tensor.fill_","Fills self tensor with the specified value.","tensor.fill_(value) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.fill_"
"tensor.fill_diagonal_","Fill the main diagonal of a tensor that has at least 2-dimensions.
When dims>2\, all dimensions of input must be of equal length.
This function modifies the input tensor in-place\, and returns the input tensor.","tensor.fill_diagonal_(fill_value\, wrap=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.fill_diagonal_"
"tensor.fix","See torch.fix().","tensor.fix() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.fix"
"tensor.fix_","In-place version of fix()","tensor.fix_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.fix_"
"tensor.flatten","see torch.flatten()","tensor.flatten(input\, start_dim=0\, end_dim=-1) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.flatten"
"tensor.flip","See torch.flip()","tensor.flip(dims) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.flip"
"tensor.fliplr","See torch.fliplr()","tensor.fliplr() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.fliplr"
"tensor.flipud","See torch.flipud()","tensor.flipud() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.flipud"
"tensor.float","self.float() is equivalent to self.to(torch.float32). See to().","tensor.float(memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.float"
"tensor.float_power","See torch.float_power()","tensor.float_power(exponent) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.float_power"
"tensor.float_power_","In-place version of float_power()","tensor.float_power_(exponent) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.float_power_"
"tensor.floor","See torch.floor()","tensor.floor() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.floor"
"tensor.floor_","In-place version of floor()","tensor.floor_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.floor_"
"tensor.floor_divide","See torch.floor_divide()","tensor.floor_divide(value) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.floor_divide"
"tensor.floor_divide_","In-place version of floor_divide()","tensor.floor_divide_(value) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.floor_divide_"
"tensor.fmax","See torch.fmax()","tensor.fmax(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.fmax"
"tensor.fmin","See torch.fmin()","tensor.fmin(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.fmin"
"tensor.fmod","See torch.fmod()","tensor.fmod(divisor) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.fmod"
"tensor.fmod_","In-place version of fmod()","tensor.fmod_(divisor) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.fmod_"
"tensor.frac","See torch.frac()","tensor.frac() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.frac"
"tensor.frac_","In-place version of frac()","tensor.frac_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.frac_"
"tensor.gather","See torch.gather()","tensor.gather(dim\, index) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.gather"
"tensor.gcd","See torch.gcd()","tensor.gcd(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.gcd"
"tensor.gcd_","In-place version of gcd()","tensor.gcd_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.gcd_"
"tensor.ge","See torch.ge().","tensor.ge(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ge"
"tensor.ge_","In-place version of ge().","tensor.ge_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ge_"
"tensor.geometric_","Fills self tensor with elements drawn from the geometric distribution:","tensor.geometric_(p\, *\, generator=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.geometric_"
"tensor.geqrf","See torch.geqrf()","tensor.geqrf() -> (Tensor\, Tensor)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.geqrf"
"tensor.ger","See torch.ger()","tensor.ger(vec2) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ger"
"tensor.get_device","For CUDA tensors\, this function returns the device ordinal of the GPU on which the tensor resides.
For CPU tensors\, an error is thrown.","tensor.get_device() -> Device ordinal (Integer)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.get_device"
"tensor.greater","See torch.greater().","tensor.greater(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.greater"
"tensor.greater_","In-place version of greater().","tensor.greater_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.greater_"
"tensor.greater_equal","See torch.greater_equal().","tensor.greater_equal(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.greater_equal"
