name,description,signature,url
"numpy.blackman","Return the Blackman window.","numpy.blackman(M)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.blackman.html#numpy.blackman"
"numpy.block","Assemble an nd-array from nested lists of blocks.","numpy.block(arrays)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.block.html#numpy.block"
"numpy.bmat","Build a matrix object from a string\, nested sequence\, or array.","numpy.bmat(obj\, ldict=None\, gdict=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.bmat.html#numpy.bmat"
"numpy.broadcast_arrays","Broadcast any number of arrays against each other.","numpy.broadcast_arrays(*args\, subok=False)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.broadcast_arrays.html#numpy.broadcast_arrays"
"numpy.broadcast_shapes","Broadcast the input shapes into a single shape.","numpy.broadcast_shapes(*args)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.broadcast_shapes.html#numpy.broadcast_shapes"
"numpy.broadcast_to","Broadcast an array to a new shape.","numpy.broadcast_to(array\, shape\, subok=False)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.broadcast_to.html#numpy.broadcast_to"
"numpy.busday_count","Counts the number of valid days between begindates and enddates\, not including the day of enddates.","numpy.busday_count(begindates\, enddates\, weekmask='1111100'\, holidays=[]\, busdaycal=None\, out=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.busday_count.html#numpy.busday_count"
"numpy.busday_offset","First adjusts the date to fall on a valid day according to the roll rule\, then applies offsets to the given dates counted in valid days.","numpy.busday_offset(dates\, offsets\, roll='raise'\, weekmask='1111100'\, holidays=None\, busdaycal=None\, out=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.busday_offset.html#numpy.busday_offset"
"numpy.byte_bounds","Returns pointers to the end-points of an array.","numpy.byte_bounds(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.byte_bounds.html#numpy.byte_bounds"
"numpy.c_ = <numpy.lib.index_tricks.CClass object>","Translates slice objects to concatenation along the second axis.","numpy.c_ = <numpy.lib.index_tricks.CClass object>","https://docs.scipy.org/doc/numpy/reference/generated/numpy.c_.html#numpy.c_"
"numpy.can_cast","Returns True if cast between data types can occur according to the casting rule.  If from is a scalar or array scalar\, also returns True if the scalar value can be cast without overflow or truncation to an integer.","numpy.can_cast(from_\, to\, casting='safe')","https://docs.scipy.org/doc/numpy/reference/generated/numpy.can_cast.html#numpy.can_cast"
"numpy.cbrt","Return the cube-root of an array\, element-wise.","numpy.cbrt(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'cbrt'>","https://docs.scipy.org/doc/numpy/reference/generated/numpy.cbrt.html#numpy.cbrt"
"numpy.ceil","Return the ceiling of the input\, element-wise.","numpy.ceil(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'ceil'>","https://docs.scipy.org/doc/numpy/reference/generated/numpy.ceil.html#numpy.ceil"
"numpy.char.add","Return element-wise string concatenation for two arrays of str or unicode.","numpy.char.add(x1\, x2)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.add.html#numpy.char.add"
"numpy.char.array","Create a chararray.","numpy.char.array(obj\, itemsize=None\, copy=True\, unicode=None\, order=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.array.html#numpy.char.array"
"numpy.char.asarray","Convert the input to a chararray\, copying the data only if necessary.","numpy.char.asarray(obj\, itemsize=None\, unicode=None\, order=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.asarray.html#numpy.char.asarray"
"numpy.char.capitalize","Return a copy of a with only the first character of each element capitalized.","numpy.char.capitalize(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.capitalize.html#numpy.char.capitalize"
"numpy.char.center","Return a copy of a with its elements centered in a string of length width.","numpy.char.center(a\, width\, fillchar=' ')","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.center.html#numpy.char.center"
"numpy.char.compare_chararrays","Performs element-wise comparison of two string arrays using the comparison operator specified by cmp_op.","numpy.char.compare_chararrays(a\, b\, cmp_op\, rstrip)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.compare_chararrays.html#numpy.char.compare_chararrays"
"numpy.char.count","Returns an array with the number of non-overlapping occurrences of substring sub in the range [start\, end].","numpy.char.count(a\, sub\, start=0\, end=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.count.html#numpy.char.count"
"numpy.char.decode","Calls str.decode element-wise.","numpy.char.decode(a\, encoding=None\, errors=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.decode.html#numpy.char.decode"
"numpy.char.encode","Calls str.encode element-wise.","numpy.char.encode(a\, encoding=None\, errors=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.encode.html#numpy.char.encode"
"numpy.char.endswith","Returns a boolean array which is True where the string element in a ends with suffix\, otherwise False.","numpy.char.endswith(a\, suffix\, start=0\, end=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.endswith.html#numpy.char.endswith"
"numpy.char.equal","Return (x1 == x2) element-wise.","numpy.char.equal(x1\, x2)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.equal.html#numpy.char.equal"
"numpy.char.expandtabs","Return a copy of each string element where all tab characters are replaced by one or more spaces.","numpy.char.expandtabs(a\, tabsize=8)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.expandtabs.html#numpy.char.expandtabs"
"numpy.char.find","For each element\, return the lowest index in the string where substring sub is found.","numpy.char.find(a\, sub\, start=0\, end=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.find.html#numpy.char.find"
"numpy.char.greater","Return (x1 > x2) element-wise.","numpy.char.greater(x1\, x2)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.greater.html#numpy.char.greater"
"numpy.char.greater_equal","Return (x1 >= x2) element-wise.","numpy.char.greater_equal(x1\, x2)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.greater_equal.html#numpy.char.greater_equal"
"numpy.char.index","Like find\, but raises ValueError when the substring is not found.","numpy.char.index(a\, sub\, start=0\, end=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.index.html#numpy.char.index"
"numpy.char.isalnum","Returns true for each element if all characters in the string are alphanumeric and there is at least one character\, false otherwise.","numpy.char.isalnum(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.isalnum.html#numpy.char.isalnum"
"numpy.char.isalpha","Returns true for each element if all characters in the string are alphabetic and there is at least one character\, false otherwise.","numpy.char.isalpha(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.isalpha.html#numpy.char.isalpha"
"numpy.char.isdecimal","For each element\, return True if there are only decimal characters in the element.","numpy.char.isdecimal(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.isdecimal.html#numpy.char.isdecimal"
"numpy.char.isdigit","Returns true for each element if all characters in the string are digits and there is at least one character\, false otherwise.","numpy.char.isdigit(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.isdigit.html#numpy.char.isdigit"
"numpy.char.islower","Returns true for each element if all cased characters in the string are lowercase and there is at least one cased character\, false otherwise.","numpy.char.islower(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.islower.html#numpy.char.islower"
"numpy.char.isnumeric","For each element\, return True if there are only numeric characters in the element.","numpy.char.isnumeric(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.isnumeric.html#numpy.char.isnumeric"
"numpy.char.isspace","Returns true for each element if there are only whitespace characters in the string and there is at least one character\, false otherwise.","numpy.char.isspace(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.isspace.html#numpy.char.isspace"
"numpy.char.istitle","Returns true for each element if the element is a titlecased string and there is at least one character\, false otherwise.","numpy.char.istitle(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.istitle.html#numpy.char.istitle"
"numpy.char.isupper","Returns true for each element if all cased characters in the string are uppercase and there is at least one character\, false otherwise.","numpy.char.isupper(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.isupper.html#numpy.char.isupper"
"numpy.char.join","Return a string which is the concatenation of the strings in the sequence seq.","numpy.char.join(sep\, seq)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.join.html#numpy.char.join"
"numpy.char.less","Return (x1 < x2) element-wise.","numpy.char.less(x1\, x2)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.less.html#numpy.char.less"
"numpy.char.less_equal","Return (x1 <= x2) element-wise.","numpy.char.less_equal(x1\, x2)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.less_equal.html#numpy.char.less_equal"
"numpy.char.ljust","Return an array with the elements of a left-justified in a string of length width.","numpy.char.ljust(a\, width\, fillchar=' ')","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.ljust.html#numpy.char.ljust"
"numpy.char.lower","Return an array with the elements converted to lowercase.","numpy.char.lower(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.lower.html#numpy.char.lower"
"numpy.char.lstrip","For each element in a\, return a copy with the leading characters removed.","numpy.char.lstrip(a\, chars=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.lstrip.html#numpy.char.lstrip"
"numpy.char.mod","Return (a % i)\, that is pre-Python 2.6 string formatting (interpolation)\, element-wise for a pair of array_likes of str or unicode.","numpy.char.mod(a\, values)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.mod.html#numpy.char.mod"
"numpy.char.multiply","Return (a * i)\, that is string multiple concatenation\, element-wise.","numpy.char.multiply(a\, i)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.multiply.html#numpy.char.multiply"
"numpy.char.not_equal","Return (x1 != x2) element-wise.","numpy.char.not_equal(x1\, x2)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.not_equal.html#numpy.char.not_equal"
"numpy.char.partition","Partition each element in a around sep.","numpy.char.partition(a\, sep)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.partition.html#numpy.char.partition"
"numpy.char.replace","For each element in a\, return a copy of the string with all occurrences of substring old replaced by new.","numpy.char.replace(a\, old\, new\, count=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.replace.html#numpy.char.replace"
"numpy.char.rfind","For each element in a\, return the highest index in the string where substring sub is found\, such that sub is contained within [start\, end].","numpy.char.rfind(a\, sub\, start=0\, end=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.rfind.html#numpy.char.rfind"
"numpy.char.rindex","Like rfind\, but raises ValueError when the substring sub is not found.","numpy.char.rindex(a\, sub\, start=0\, end=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.rindex.html#numpy.char.rindex"
"numpy.char.rjust","Return an array with the elements of a right-justified in a string of length width.","numpy.char.rjust(a\, width\, fillchar=' ')","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.rjust.html#numpy.char.rjust"
"numpy.char.rpartition","Partition (split) each element around the right-most separator.","numpy.char.rpartition(a\, sep)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.rpartition.html#numpy.char.rpartition"
"numpy.char.rsplit","For each element in a\, return a list of the words in the string\, using sep as the delimiter string.","numpy.char.rsplit(a\, sep=None\, maxsplit=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.rsplit.html#numpy.char.rsplit"
"numpy.char.rstrip","For each element in a\, return a copy with the trailing characters removed.","numpy.char.rstrip(a\, chars=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.rstrip.html#numpy.char.rstrip"
"numpy.char.split","For each element in a\, return a list of the words in the string\, using sep as the delimiter string.","numpy.char.split(a\, sep=None\, maxsplit=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.split.html#numpy.char.split"
"numpy.char.splitlines","For each element in a\, return a list of the lines in the element\, breaking at line boundaries.","numpy.char.splitlines(a\, keepends=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.splitlines.html#numpy.char.splitlines"
"numpy.char.startswith","Returns a boolean array which is True where the string element in a starts with prefix\, otherwise False.","numpy.char.startswith(a\, prefix\, start=0\, end=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.startswith.html#numpy.char.startswith"
"numpy.char.str_len","Return len(a) element-wise.","numpy.char.str_len(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.str_len.html#numpy.char.str_len"
"numpy.char.strip","For each element in a\, return a copy with the leading and trailing characters removed.","numpy.char.strip(a\, chars=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.strip.html#numpy.char.strip"
"numpy.char.swapcase","Return element-wise a copy of the string with uppercase characters converted to lowercase and vice versa.","numpy.char.swapcase(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.swapcase.html#numpy.char.swapcase"
"numpy.char.title","Return element-wise title cased version of string or unicode.","numpy.char.title(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.title.html#numpy.char.title"
"numpy.char.translate","For each element in a\, return a copy of the string where all characters occurring in the optional argument deletechars are removed\, and the remaining characters have been mapped through the given translation table.","numpy.char.translate(a\, table\, deletechars=None)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.translate.html#numpy.char.translate"
"numpy.char.upper","Return an array with the elements converted to uppercase.","numpy.char.upper(a)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.upper.html#numpy.char.upper"
"numpy.char.zfill","Return the numeric string left-filled with zeros","numpy.char.zfill(a\, width)","https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.zfill.html#numpy.char.zfill"
